Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
0451000,"Rye",BU,"Bulgaria",2022,2023,04,028,"Production",08,"(1000 MT)",17.0000
0451000,"Rye",BU,"Bulgaria",2023,2024,08,004,"Area Harvested",04,"(1000 HA)",8.0000
0451000,"Rye",BU,"Bulgaria",2023,2024,08,028,"Production",08,"(1000 MT)",15.0000
0451000,"Rye",BU,"Bulgaria",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",7.0000
0451000,"Rye",BU,"Bulgaria",2024,2025,04,028,"Production",08,"(1000 MT)",16.0000
0451000,"Rye",HR,"Croatia",2000,2013,05,004,"Area Harvested",04,"(1000 HA)",3.0000
0451000,"Rye",HR,"Croatia",2000,2013,05,028,"Production",08,"(1000 MT)",7.0000
0451000,"Rye",HR,"Croatia",2001,2013,05,004,"Area Harvested",04,"(1000 HA)",3.0000
0451000,"Rye",HR,"Croatia",2001,2013,05,028,"Production",08,"(1000 MT)",9.0000
0451000,"Rye",HR,"Croatia",2002,2013,05,004,"Area Harvested",04,"(1000 HA)",3.0000
0451000,"Rye",HR,"Croatia",2002,2013,05,028,"Production",08,"(1000 MT)",9.0000
0451000,"Rye",HR,"Croatia",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",3.0000
0451000,"Rye",HR,"Croatia",2003,2005,00,028,"Production",08,"(1000 MT)",6.0000
0451000,"Rye",HR,"Croatia",2004,2013,05,004,"Area Harvested",04,"(1000 HA)",3.0000
0451000,"Rye",HR,"Croatia",2004,2013,05,028,"Production",08,"(1000 MT)",9.0000
0451000,"Rye",HR,"Croatia",2005,2013,05,004,"Area Harvested",04,"(1000 HA)",2.0000
0451000,"Rye",HR,"Croatia",2005,2013,05,028,"Production",08,"(1000 MT)",5.0000
0451000,"Rye",HR,"Croatia",2006,2013,05,004,"Area Harvested",04,"(1000 HA)",2.0000
0451000,"Rye",HR,"Croatia",2006,2013,05,028,"Production",08,"(1000 MT)",5.0000
0451000,"Rye",HR,"Croatia",2007,2013,05,004,"Area Harvested",04,"(1000 HA)",2.0000
0451000,"Rye",HR,"Croatia",2007,2013,05,028,"Production",08,"(1000 MT)",4.0000
0451000,"Rye",HR,"Croatia",2008,2013,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2008,2013,05,028,"Production",08,"(1000 MT)",4.0000
0451000,"Rye",HR,"Croatia",2009,2013,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2009,2013,05,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2010,2013,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2010,2013,05,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2011,2013,05,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2012,2013,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2012,2013,05,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2013,2014,04,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2013,2014,04,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2014,2015,04,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2014,2015,04,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2015,2016,04,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2015,2016,04,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2016,2017,08,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2016,2017,08,028,"Production",08,"(1000 MT)",5.0000
0451000,"Rye",HR,"Croatia",2017,2019,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2017,2019,05,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2018,2019,05,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2018,2019,05,028,"Production",08,"(1000 MT)",4.0000
0451000,"Rye",HR,"Croatia",2019,2020,11,004,"Area Harvested",04,"(1000 HA)",2.0000
0451000,"Rye",HR,"Croatia",2019,2020,11,028,"Production",08,"(1000 MT)",7.0000
0451000,"Rye",HR,"Croatia",2020,2021,08,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2020,2021,08,028,"Production",08,"(1000 MT)",4.0000
0451000,"Rye",HR,"Croatia",2021,2022,08,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2021,2022,08,028,"Production",08,"(1000 MT)",2.0000
0451000,"Rye",HR,"Croatia",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2022,2024,04,028,"Production",08,"(1000 MT)",3.0000
0451000,"Rye",HR,"Croatia",2023,2025,01,004,"Area Harvested",04,"(1000 HA)",2.0000
0451000,"Rye",HR,"Croatia",2023,2025,01,028,"Production",08,"(1000 MT)",5.0000
0451000,"Rye",HR,"Croatia",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",1.0000
0451000,"Rye",HR,"Croatia",2024,2025,04,028,"Production",08,"(1000 MT)",2.0000
0451000,"Rye",EZ,"Czech Republic",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",44.0000
0451000,"Rye",EZ,"Czech Republic",2000,2002,00,028,"Production",08,"(1000 MT)",150.0000
0451000,"Rye",EZ,"Czech Republic",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",40.0000
0451000,"Rye",EZ,"Czech Republic",2001,2003,00,028,"Production",08,"(1000 MT)",149.0000
0451000,"Rye",EZ,"Czech Republic",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",35.0000
0451000,"Rye",EZ,"Czech Republic",2002,2004,00,028,"Production",08,"(1000 MT)",119.0000
0451000,"Rye",EZ,"Czech Republic",2003,2008,08,004,"Area Harvested",04,"(1000 HA)",42.0000
0451000,"Rye",EZ,"Czech Republic",2003,2008,08,028,"Production",08,"(1000 MT)",159.0000
0451000,"Rye",EZ,"Czech Republic",2004,2008,08,004,"Area Harvested",04,"(1000 HA)",59.0000
0451000,"Rye",EZ,"Czech Republic",2004,2008,08,028,"Production",08,"(1000 MT)",313.0000
0451000,"Rye",EZ,"Czech Republic",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",47.0000
0451000,"Rye",EZ,"Czech Republic",2005,2008,08,028,"Production",08,"(1000 MT)",197.0000
0451000,"Rye",EZ,"Czech Republic",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",22.0000
0451000,"Rye",EZ,"Czech Republic",2006,2008,08,028,"Production",08,"(1000 MT)",75.0000
0451000,"Rye",EZ,"Czech Republic",2007,2008,10,004,"Area Harvested",04,"(1000 HA)",37.0000
0451000,"Rye",EZ,"Czech Republic",2007,2008,10,028,"Production",08,"(1000 MT)",178.0000
0451000,"Rye",EZ,"Czech Republic",2008,2009,05,004,"Area Harvested",04,"(1000 HA)",43.0000
0451000,"Rye",EZ,"Czech Republic",2008,2009,05,028,"Production",08,"(1000 MT)",210.0000
0451000,"Rye",EZ,"Czech Republic",2009,2010,09,004,"Area Harvested",04,"(1000 HA)",38.0000
0451000,"Rye",EZ,"Czech Republic",2009,2010,09,028,"Production",08,"(1000 MT)",178.0000
0451000,"Rye",EZ,"Czech Republic",2010,2011,08,004,"Area Harvested",04,"(1000 HA)",30.0000
0451000,"Rye",EZ,"Czech Republic",2010,2011,08,028,"Production",08,"(1000 MT)",118.0000
0451000,"Rye",EZ,"Czech Republic",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",EZ,"Czech Republic",2011,2013,05,028,"Production",08,"(1000 MT)",118.0000
0451000,"Rye",EZ,"Czech Republic",2012,2013,11,004,"Area Harvested",04,"(1000 HA)",30.0000
0451000,"Rye",EZ,"Czech Republic",2012,2013,11,028,"Production",08,"(1000 MT)",147.0000
0451000,"Rye",EZ,"Czech Republic",2013,2015,10,004,"Area Harvested",04,"(1000 HA)",37.0000
0451000,"Rye",EZ,"Czech Republic",2013,2015,10,028,"Production",08,"(1000 MT)",176.0000
0451000,"Rye",EZ,"Czech Republic",2014,2015,05,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",EZ,"Czech Republic",2014,2015,05,028,"Production",08,"(1000 MT)",129.0000
0451000,"Rye",EZ,"Czech Republic",2015,2016,04,004,"Area Harvested",04,"(1000 HA)",21.0000
0451000,"Rye",EZ,"Czech Republic",2015,2016,04,028,"Production",08,"(1000 MT)",108.0000
0451000,"Rye",EZ,"Czech Republic",2016,2017,12,004,"Area Harvested",04,"(1000 HA)",21.0000
0451000,"Rye",EZ,"Czech Republic",2016,2017,12,028,"Production",08,"(1000 MT)",104.0000
0451000,"Rye",EZ,"Czech Republic",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",22.0000
0451000,"Rye",EZ,"Czech Republic",2017,2018,05,028,"Production",08,"(1000 MT)",109.0000
0451000,"Rye",EZ,"Czech Republic",2018,2019,05,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",EZ,"Czech Republic",2018,2019,05,028,"Production",08,"(1000 MT)",120.0000
0451000,"Rye",EZ,"Czech Republic",2019,2020,04,004,"Area Harvested",04,"(1000 HA)",31.0000
0451000,"Rye",EZ,"Czech Republic",2019,2020,04,028,"Production",08,"(1000 MT)",158.0000
0451000,"Rye",EZ,"Czech Republic",2020,2021,04,004,"Area Harvested",04,"(1000 HA)",31.0000
0451000,"Rye",EZ,"Czech Republic",2020,2021,04,028,"Production",08,"(1000 MT)",172.0000
0451000,"Rye",EZ,"Czech Republic",2021,2023,04,004,"Area Harvested",04,"(1000 HA)",26.0000
0451000,"Rye",EZ,"Czech Republic",2021,2023,04,028,"Production",08,"(1000 MT)",127.0000
0451000,"Rye",EZ,"Czech Republic",2022,2023,04,004,"Area Harvested",04,"(1000 HA)",24.0000
0451000,"Rye",EZ,"Czech Republic",2022,2023,04,028,"Production",08,"(1000 MT)",128.0000
0451000,"Rye",EZ,"Czech Republic",2023,2024,04,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",EZ,"Czech Republic",2023,2024,04,028,"Production",08,"(1000 MT)",125.0000
0451000,"Rye",EZ,"Czech Republic",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",24.0000
0451000,"Rye",EZ,"Czech Republic",2024,2025,04,028,"Production",08,"(1000 MT)",106.0000
0451000,"Rye",DA,"Denmark",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",51.0000
0451000,"Rye",DA,"Denmark",2000,2002,00,028,"Production",08,"(1000 MT)",262.0000
0451000,"Rye",DA,"Denmark",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",65.0000
0451000,"Rye",DA,"Denmark",2001,2003,00,028,"Production",08,"(1000 MT)",332.0000
0451000,"Rye",DA,"Denmark",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",46.0000
0451000,"Rye",DA,"Denmark",2002,2004,00,028,"Production",08,"(1000 MT)",230.0000
0451000,"Rye",DA,"Denmark",2003,2008,08,004,"Area Harvested",04,"(1000 HA)",35.0000
0451000,"Rye",DA,"Denmark",2003,2008,08,028,"Production",08,"(1000 MT)",169.0000
0451000,"Rye",DA,"Denmark",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",32.0000
0451000,"Rye",DA,"Denmark",2004,2006,07,028,"Production",08,"(1000 MT)",154.0000
0451000,"Rye",DA,"Denmark",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",27.0000
0451000,"Rye",DA,"Denmark",2005,2008,08,028,"Production",08,"(1000 MT)",132.0000
0451000,"Rye",DA,"Denmark",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",28.0000
0451000,"Rye",DA,"Denmark",2006,2008,08,028,"Production",08,"(1000 MT)",130.0000
0451000,"Rye",DA,"Denmark",2007,2009,07,004,"Area Harvested",04,"(1000 HA)",30.0000
0451000,"Rye",DA,"Denmark",2007,2009,07,028,"Production",08,"(1000 MT)",135.0000
0451000,"Rye",DA,"Denmark",2008,2010,11,004,"Area Harvested",04,"(1000 HA)",29.0000
0451000,"Rye",DA,"Denmark",2008,2010,11,028,"Production",08,"(1000 MT)",152.0000
0451000,"Rye",DA,"Denmark",2009,2010,05,004,"Area Harvested",04,"(1000 HA)",44.0000
0451000,"Rye",DA,"Denmark",2009,2010,05,028,"Production",08,"(1000 MT)",245.0000
0451000,"Rye",DA,"Denmark",2010,2012,05,004,"Area Harvested",04,"(1000 HA)",52.0000
0451000,"Rye",DA,"Denmark",2010,2012,05,028,"Production",08,"(1000 MT)",255.0000
0451000,"Rye",DA,"Denmark",2011,2012,05,004,"Area Harvested",04,"(1000 HA)",58.0000
0451000,"Rye",DA,"Denmark",2011,2012,05,028,"Production",08,"(1000 MT)",294.0000
0451000,"Rye",DA,"Denmark",2012,2013,12,004,"Area Harvested",04,"(1000 HA)",65.0000
0451000,"Rye",DA,"Denmark",2012,2013,12,028,"Production",08,"(1000 MT)",384.0000
0451000,"Rye",DA,"Denmark",2013,2015,05,004,"Area Harvested",04,"(1000 HA)",73.0000
0451000,"Rye",DA,"Denmark",2013,2015,05,028,"Production",08,"(1000 MT)",423.0000
0451000,"Rye",DA,"Denmark",2014,2017,03,004,"Area Harvested",04,"(1000 HA)",107.0000
0451000,"Rye",DA,"Denmark",2014,2017,03,028,"Production",08,"(1000 MT)",678.0000
0451000,"Rye",DA,"Denmark",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",126.0000
0451000,"Rye",DA,"Denmark",2015,2017,05,028,"Production",08,"(1000 MT)",771.0000
0451000,"Rye",DA,"Denmark",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",100.0000
0451000,"Rye",DA,"Denmark",2016,2018,05,028,"Production",08,"(1000 MT)",570.0000
0451000,"Rye",DA,"Denmark",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",111.0000
0451000,"Rye",DA,"Denmark",2017,2018,05,028,"Production",08,"(1000 MT)",733.0000
0451000,"Rye",DA,"Denmark",2018,2020,05,004,"Area Harvested",04,"(1000 HA)",90.0000
0451000,"Rye",DA,"Denmark",2018,2020,05,028,"Production",08,"(1000 MT)",486.0000
0451000,"Rye",DA,"Denmark",2019,2020,11,004,"Area Harvested",04,"(1000 HA)",146.0000
0451000,"Rye",DA,"Denmark",2019,2020,11,028,"Production",08,"(1000 MT)",891.0000
0451000,"Rye",DA,"Denmark",2020,2021,08,004,"Area Harvested",04,"(1000 HA)",115.0000
0451000,"Rye",DA,"Denmark",2020,2021,08,028,"Production",08,"(1000 MT)",713.0000
0451000,"Rye",DA,"Denmark",2021,2024,04,004,"Area Harvested",04,"(1000 HA)",108.0000
0451000,"Rye",DA,"Denmark",2021,2024,04,028,"Production",08,"(1000 MT)",680.0000
0451000,"Rye",DA,"Denmark",2022,2024,08,004,"Area Harvested",04,"(1000 HA)",112.0000
0451000,"Rye",DA,"Denmark",2022,2024,08,028,"Production",08,"(1000 MT)",717.0000
0451000,"Rye",DA,"Denmark",2023,2025,01,004,"Area Harvested",04,"(1000 HA)",109.0000
0451000,"Rye",DA,"Denmark",2023,2025,01,028,"Production",08,"(1000 MT)",621.0000
0451000,"Rye",DA,"Denmark",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",112.0000
0451000,"Rye",DA,"Denmark",2024,2025,04,028,"Production",08,"(1000 MT)",661.0000
0451000,"Rye",EN,"Estonia",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",29.0000
0451000,"Rye",EN,"Estonia",2000,2002,00,028,"Production",08,"(1000 MT)",61.0000
0451000,"Rye",EN,"Estonia",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",20.0000
0451000,"Rye",EN,"Estonia",2001,2003,00,028,"Production",08,"(1000 MT)",41.0000
0451000,"Rye",EN,"Estonia",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",18.0000
0451000,"Rye",EN,"Estonia",2002,2004,00,028,"Production",08,"(1000 MT)",41.0000
0451000,"Rye",EN,"Estonia",2003,2007,12,004,"Area Harvested",04,"(1000 HA)",15.0000
0451000,"Rye",EN,"Estonia",2003,2007,12,028,"Production",08,"(1000 MT)",22.0000
0451000,"Rye",EN,"Estonia",2004,2007,12,004,"Area Harvested",04,"(1000 HA)",8.0000
0451000,"Rye",EN,"Estonia",2004,2007,12,028,"Production",08,"(1000 MT)",17.0000
0451000,"Rye",EN,"Estonia",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",7.0000
0451000,"Rye",EN,"Estonia",2005,2008,08,028,"Production",08,"(1000 MT)",20.0000
0451000,"Rye",EN,"Estonia",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",7.0000
0451000,"Rye",EN,"Estonia",2006,2008,08,028,"Production",08,"(1000 MT)",18.0000
0451000,"Rye",EN,"Estonia",2007,2009,05,004,"Area Harvested",04,"(1000 HA)",21.0000
0451000,"Rye",EN,"Estonia",2007,2009,05,028,"Production",08,"(1000 MT)",66.0000
0451000,"Rye",EN,"Estonia",2008,2010,11,004,"Area Harvested",04,"(1000 HA)",22.0000
0451000,"Rye",EN,"Estonia",2008,2010,11,028,"Production",08,"(1000 MT)",67.0000
0451000,"Rye",EN,"Estonia",2009,2010,11,004,"Area Harvested",04,"(1000 HA)",15.0000
0451000,"Rye",EN,"Estonia",2009,2010,11,028,"Production",08,"(1000 MT)",39.0000
0451000,"Rye",EN,"Estonia",2010,2012,05,004,"Area Harvested",04,"(1000 HA)",15.0000
0451000,"Rye",EN,"Estonia",2010,2012,05,028,"Production",08,"(1000 MT)",39.0000
0451000,"Rye",EN,"Estonia",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0451000,"Rye",EN,"Estonia",2011,2013,05,028,"Production",08,"(1000 MT)",31.0000
0451000,"Rye",EN,"Estonia",2012,2013,05,004,"Area Harvested",04,"(1000 HA)",17.0000
0451000,"Rye",EN,"Estonia",2012,2013,05,028,"Production",08,"(1000 MT)",57.0000
0451000,"Rye",EN,"Estonia",2013,2014,05,004,"Area Harvested",04,"(1000 HA)",12.0000
0451000,"Rye",EN,"Estonia",2013,2014,05,028,"Production",08,"(1000 MT)",22.0000
0451000,"Rye",EN,"Estonia",2014,2016,04,004,"Area Harvested",04,"(1000 HA)",15.0000
0451000,"Rye",EN,"Estonia",2014,2016,04,028,"Production",08,"(1000 MT)",50.0000
0451000,"Rye",EN,"Estonia",2015,2016,04,004,"Area Harvested",04,"(1000 HA)",14.0000
0451000,"Rye",EN,"Estonia",2015,2016,04,028,"Production",08,"(1000 MT)",55.0000
0451000,"Rye",EN,"Estonia",2016,2017,04,004,"Area Harvested",04,"(1000 HA)",12.0000
0451000,"Rye",EN,"Estonia",2016,2017,04,028,"Production",08,"(1000 MT)",32.0000
0451000,"Rye",EN,"Estonia",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0451000,"Rye",EN,"Estonia",2017,2018,05,028,"Production",08,"(1000 MT)",52.0000
0451000,"Rye",EN,"Estonia",2018,2020,05,004,"Area Harvested",04,"(1000 HA)",11.0000
0451000,"Rye",EN,"Estonia",2018,2020,05,028,"Production",08,"(1000 MT)",30.0000
0451000,"Rye",EN,"Estonia",2019,2021,04,004,"Area Harvested",04,"(1000 HA)",28.0000
0451000,"Rye",EN,"Estonia",2019,2021,04,028,"Production",08,"(1000 MT)",119.0000
0451000,"Rye",EN,"Estonia",2020,2022,04,004,"Area Harvested",04,"(1000 HA)",22.0000
0451000,"Rye",EN,"Estonia",2020,2022,04,028,"Production",08,"(1000 MT)",79.0000
0451000,"Rye",EN,"Estonia",2021,2022,04,004,"Area Harvested",04,"(1000 HA)",12.0000
0451000,"Rye",EN,"Estonia",2021,2022,04,028,"Production",08,"(1000 MT)",43.0000
0451000,"Rye",EN,"Estonia",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",13.0000
0451000,"Rye",EN,"Estonia",2022,2024,04,028,"Production",08,"(1000 MT)",52.0000
0451000,"Rye",EN,"Estonia",2023,2024,04,004,"Area Harvested",04,"(1000 HA)",17.0000
0451000,"Rye",EN,"Estonia",2023,2024,04,028,"Production",08,"(1000 MT)",62.0000
0451000,"Rye",EN,"Estonia",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",18.0000
0451000,"Rye",EN,"Estonia",2024,2025,04,028,"Production",08,"(1000 MT)",73.0000
0451000,"Rye",FI,"Finland",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",44.0000
0451000,"Rye",FI,"Finland",2000,2002,00,028,"Production",08,"(1000 MT)",108.0000
0451000,"Rye",FI,"Finland",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",29.0000
0451000,"Rye",FI,"Finland",2001,2003,00,028,"Production",08,"(1000 MT)",64.0000
0451000,"Rye",FI,"Finland",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",30.0000
0451000,"Rye",FI,"Finland",2002,2004,00,028,"Production",08,"(1000 MT)",73.0000
0451000,"Rye",FI,"Finland",2003,2008,08,004,"Area Harvested",04,"(1000 HA)",30.0000
0451000,"Rye",FI,"Finland",2003,2008,08,028,"Production",08,"(1000 MT)",73.0000
0451000,"Rye",FI,"Finland",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",32.0000
0451000,"Rye",FI,"Finland",2004,2006,07,028,"Production",08,"(1000 MT)",63.0000
0451000,"Rye",FI,"Finland",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",14.0000
0451000,"Rye",FI,"Finland",2005,2008,08,028,"Production",08,"(1000 MT)",32.0000
0451000,"Rye",FI,"Finland",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",22.0000
0451000,"Rye",FI,"Finland",2006,2008,08,028,"Production",08,"(1000 MT)",51.0000
0451000,"Rye",FI,"Finland",2007,2008,08,004,"Area Harvested",04,"(1000 HA)",32.0000
0451000,"Rye",FI,"Finland",2007,2008,08,028,"Production",08,"(1000 MT)",87.0000
0451000,"Rye",FI,"Finland",2008,2009,05,004,"Area Harvested",04,"(1000 HA)",24.0000
0451000,"Rye",FI,"Finland",2008,2009,05,028,"Production",08,"(1000 MT)",61.0000
0451000,"Rye",FI,"Finland",2009,2010,11,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",FI,"Finland",2009,2010,11,028,"Production",08,"(1000 MT)",62.0000
0451000,"Rye",FI,"Finland",2010,2012,05,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",FI,"Finland",2010,2012,05,028,"Production",08,"(1000 MT)",68.0000
0451000,"Rye",FI,"Finland",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",27.0000
0451000,"Rye",FI,"Finland",2011,2013,05,028,"Production",08,"(1000 MT)",78.0000
0451000,"Rye",FI,"Finland",2012,2014,05,004,"Area Harvested",04,"(1000 HA)",21.0000
0451000,"Rye",FI,"Finland",2012,2014,05,028,"Production",08,"(1000 MT)",65.0000
0451000,"Rye",FI,"Finland",2013,2014,05,004,"Area Harvested",04,"(1000 HA)",12.0000
0451000,"Rye",FI,"Finland",2013,2014,05,028,"Production",08,"(1000 MT)",26.0000
0451000,"Rye",FI,"Finland",2014,2015,05,004,"Area Harvested",04,"(1000 HA)",24.0000
0451000,"Rye",FI,"Finland",2014,2015,05,028,"Production",08,"(1000 MT)",77.0000
0451000,"Rye",FI,"Finland",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",31.0000
0451000,"Rye",FI,"Finland",2015,2017,05,028,"Production",08,"(1000 MT)",109.0000
0451000,"Rye",FI,"Finland",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",26.0000
0451000,"Rye",FI,"Finland",2016,2018,05,028,"Production",08,"(1000 MT)",86.0000
0451000,"Rye",FI,"Finland",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",29.0000
0451000,"Rye",FI,"Finland",2017,2018,05,028,"Production",08,"(1000 MT)",110.0000
0451000,"Rye",FI,"Finland",2018,2020,05,004,"Area Harvested",04,"(1000 HA)",16.0000
0451000,"Rye",FI,"Finland",2018,2020,05,028,"Production",08,"(1000 MT)",41.0000
0451000,"Rye",FI,"Finland",2019,2020,05,004,"Area Harvested",04,"(1000 HA)",38.0000
0451000,"Rye",FI,"Finland",2019,2020,05,028,"Production",08,"(1000 MT)",158.0000
0451000,"Rye",FI,"Finland",2020,2021,12,004,"Area Harvested",04,"(1000 HA)",19.0000
0451000,"Rye",FI,"Finland",2020,2021,12,028,"Production",08,"(1000 MT)",68.0000
0451000,"Rye",FI,"Finland",2021,2024,04,004,"Area Harvested",04,"(1000 HA)",18.0000
0451000,"Rye",FI,"Finland",2021,2024,04,028,"Production",08,"(1000 MT)",67.0000
0451000,"Rye",FI,"Finland",2022,2024,08,004,"Area Harvested",04,"(1000 HA)",19.0000
0451000,"Rye",FI,"Finland",2022,2024,08,028,"Production",08,"(1000 MT)",65.0000
0451000,"Rye",FI,"Finland",2023,2024,04,004,"Area Harvested",04,"(1000 HA)",26.0000
0451000,"Rye",FI,"Finland",2023,2024,04,028,"Production",08,"(1000 MT)",91.0000
0451000,"Rye",FI,"Finland",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",16.0000
0451000,"Rye",FI,"Finland",2024,2025,04,028,"Production",08,"(1000 MT)",43.0000
0451000,"Rye",FR,"France",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",32.0000
0451000,"Rye",FR,"France",2000,2002,00,028,"Production",08,"(1000 MT)",146.0000
0451000,"Rye",FR,"France",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",28.0000
0451000,"Rye",FR,"France",2001,2003,00,028,"Production",08,"(1000 MT)",116.0000
0451000,"Rye",FR,"France",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",29.0000
0451000,"Rye",FR,"France",2002,2004,00,028,"Production",08,"(1000 MT)",139.0000
0451000,"Rye",FR,"France",2003,2008,08,004,"Area Harvested",04,"(1000 HA)",27.0000
0451000,"Rye",FR,"France",2003,2008,08,028,"Production",08,"(1000 MT)",110.0000
0451000,"Rye",FR,"France",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",33.0000
0451000,"Rye",FR,"France",2004,2006,07,028,"Production",08,"(1000 MT)",165.0000
0451000,"Rye",FR,"France",2005,2007,03,004,"Area Harvested",04,"(1000 HA)",31.0000
0451000,"Rye",FR,"France",2005,2007,03,028,"Production",08,"(1000 MT)",147.0000
0451000,"Rye",FR,"France",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",26.0000
0451000,"Rye",FR,"France",2006,2008,08,028,"Production",08,"(1000 MT)",121.0000
0451000,"Rye",FR,"France",2007,2008,11,004,"Area Harvested",04,"(1000 HA)",27.0000
0451000,"Rye",FR,"France",2007,2008,11,028,"Production",08,"(1000 MT)",120.0000
0451000,"Rye",FR,"France",2008,2010,05,004,"Area Harvested",04,"(1000 HA)",26.0000
0451000,"Rye",FR,"France",2008,2010,05,028,"Production",08,"(1000 MT)",123.0000
0451000,"Rye",FR,"France",2009,2010,07,004,"Area Harvested",04,"(1000 HA)",25.0000
0451000,"Rye",FR,"France",2009,2010,07,028,"Production",08,"(1000 MT)",130.0000
0451000,"Rye",FR,"France",2010,2011,11,004,"Area Harvested",04,"(1000 HA)",29.0000
0451000,"Rye",FR,"France",2010,2011,11,028,"Production",08,"(1000 MT)",151.0000
